Date,BRD.RO,DIGI.RO,FP.RO,M.RO,SFG.RO,SNG.RO,SNP.RO,TGN.RO,TLV.RO,WINE.RO
2008-12-26 00:00:00+00:00,4.058189868927002,,,,,,0.058634985238313675,2.269444704055786,2.8819828033447266,
2008-12-29 00:00:00+00:00,4.058189868927002,,,,,,0.058634985238313675,2.269444704055786,2.8819828033447266,
2008-12-30 00:00:00+00:00,4.058189868927002,,,,,,0.058634985238313675,2.269444704055786,2.8819828033447266,
2008-12-31 00:00:00+00:00,4.058189868927002,,,,,,0.058634985238313675,2.269444704055786,2.8819828033447266,
2009-01-01 00:00:00+00:00,4.058189868927002,,,,,,0.058634985238313675,2.269444704055786,2.8819828033447266,
2009-01-02 00:00:00+00:00,4.058189868927002,,,,,,0.058634985238313675,2.269444704055786,2.8819828033447266,
2009-01-05 00:00:00+00:00,4.058189868927002,,,,,,0.058634985238313675,2.269444704055786,2.8819828033447266,
2009-01-06 00:00:00+00:00,4.279544830322266,,,,,,0.06446626037359238,2.3196706771850586,2.8819828033447266,
2009-01-07 00:00:00+00:00,4.131974697113037,,,,,,0.06284644454717636,2.2415425777435303,1.2146285772323608,
2009-01-08 00:00:00+00:00,4.008999347686768,,,,,,0.06284644454717636,2.2787466049194336,1.2587971687316895,
2009-01-09 00:00:00+00:00,4.058189868927002,,,,,,0.0621984601020813,2.325251579284668,1.3140071630477905,
2009-01-12 00:00:00+00:00,4.230354309082031,,,,,,0.06414243578910828,2.3271117210388184,1.413386344909668,
2009-01-13 00:00:00+00:00,4.058189868927002,,,,,,0.06317061930894852,2.284327268600464,1.3692176342010498,
2009-01-14 00:00:00+00:00,3.9598090648651123,,,,,,0.06252262741327286,2.2787466049194336,1.3250495195388794,
2009-01-15 00:00:00+00:00,3.9598090648651123,,,,,,0.06252262741327286,2.267585277557373,1.3250495195388794,
2009-01-16 00:00:00+00:00,4.008999347686768,,,,,,0.0618746280670166,2.2415425777435303,1.3140071630477905,
2009-01-19 00:00:00+00:00,3.910618543624878,,,,,,0.0615508034825325,2.1931774616241455,1.247754693031311,
2009-01-20 00:00:00+00:00,3.7384533882141113,,,,,,0.057987336069345474,2.0462217330932617,1.1594182252883911,
2009-01-21 00:00:00+00:00,3.541692018508911,,,,,,0.05474768951535225,1.88810396194458,1.1262922286987305,
2009-01-22 00:00:00+00:00,3.541692018508911,,,,,,0.0540996789932251,1.878803014755249,1.0986870527267456,
2009-01-23 00:00:00+00:00,3.3203365802764893,,,,,,0.05053621530532837,1.8322980403900146,0.9827449917793274,
2009-01-26 00:00:00+00:00,3.3695266246795654,,,,,,0.05280403792858124,1.858340859413147,0.9827449917793274,
2009-01-27 00:00:00+00:00,3.3203365802764893,,,,,,0.05345204845070839,1.8769431114196777,0.9054503440856934,
2009-01-28 00:00:00+00:00,3.1727657318115234,,,,,,0.05312786251306534,1.8602012395858765,0.8557608127593994,
2009-01-29 00:00:00+00:00,3.07438588142395,,,,,,0.05442385375499725,1.9067062139511108,0.9054503440856934,
2009-01-30 00:00:00+00:00,2.8776252269744873,,,,,,0.05442385375499725,1.8974047899246216,0.8723241686820984,
2009-02-02 00:00:00+00:00,2.9268150329589844,,,,,,0.05312786251306534,1.9346091747283936,0.8723241686820984,
2009-02-03 00:00:00+00:00,2.853030204772949,,,,,,0.05280403792858124,1.9625123739242554,0.8723241686820984,
2009-02-04 00:00:00+00:00,2.63167405128479,,,,,,0.05118422582745552,1.9643722772598267,0.8612822890281677,
2009-02-05 00:00:00+00:00,2.7300546169281006,,,,,,0.05312786251306534,2.0183186531066895,0.844718873500824,
2009-02-06 00:00:00+00:00,2.7546498775482178,,,,,,0.05345204845070839,2.0276196002960205,0.8833659291267395,
2009-02-09 00:00:00+00:00,2.7792446613311768,,,,,,0.05215603485703468,2.009016990661621,0.8778451085090637,
2009-02-10 00:00:00+00:00,2.7054598331451416,,,,,,0.05118422582745552,1.9718130826950073,0.8723241686820984,
2009-02-11 00:00:00+00:00,2.6808643341064453,,,,,,0.05118422582745552,1.9718130826950073,0.8833659291267395,
2009-02-12 00:00:00+00:00,2.6562693119049072,,,,,,0.04956439137458801,1.9904152154922485,0.8888874650001526,
2009-02-13 00:00:00+00:00,2.582484245300293,,,,,,0.04826875403523445,1.9904152154922485,0.8723241686820984,
2009-02-16 00:00:00+00:00,2.3808045387268066,,,,,,0.04697275161743164,1.9160069227218628,0.8226346373558044,
2009-02-17 00:00:00+00:00,2.0659873485565186,,,,,,0.044705286622047424,1.8155566453933716,0.7453404664993286,
2009-02-18 00:00:00+00:00,2.2283146381378174,,,,,,0.04632510989904404,1.8602012395858765,0.7950294613838196,
2009-02-19 00:00:00+00:00,2.292262315750122,,,,,,0.04859257489442825,1.8992654085159302,0.8557608127593994,
2009-02-20 00:00:00+00:00,2.0659873485565186,,,,,,0.04859257489442825,1.8602012395858765,0.7950294613838196,
2009-02-23 00:00:00+00:00,1.9922024011611938,,,,,,0.04632510989904404,1.8974047899246216,0.7729457020759583,
2009-02-24 00:00:00+00:00,1.8347934484481812,,,,,,0.04243745654821396,1.8974047899246216,0.7563823461532593,
2009-02-25 00:00:00+00:00,1.8987410068511963,,,,,,0.039521992206573486,1.8732224702835083,0.7398188710212708,
2009-02-26 00:00:00+00:00,1.9577687978744507,,,,,,0.03919816389679909,1.9160069227218628,0.7177352905273438,
2009-02-27 00:00:00+00:00,1.9922024011611938,,,,,,0.03887398913502693,1.9122872352600098,0.7177352905273438,
2009-03-02 00:00:00+00:00,2.0463109016418457,,,,,,0.03855016827583313,1.9160069227218628,0.7011718153953552,
2009-03-03 00:00:00+00:00,2.1151771545410156,,,,,,0.03757833316922188,1.9160069227218628,0.6735666394233704,
2009-03-04 00:00:00+00:00,2.1594486236572266,,,,,,0.04178979992866516,1.9401899576187134,0.7122138142585754,
2009-03-05 00:00:00+00:00,2.1151771545410156,,,,,,0.040493812412023544,1.9401899576187134,0.6901300549507141,
2009-03-06 00:00:00+00:00,2.1840436458587646,,,,,,0.040817633271217346,1.9718130826950073,0.7287771105766296,
2009-03-09 00:00:00+00:00,2.1594486236572266,,,,,,0.03919816389679909,1.9625123739242554,0.6901300549507141,
2009-03-10 00:00:00+00:00,2.188962697982788,,,,,,0.03984580561518669,1.973673701286316,0.6956508755683899,
2009-03-11 00:00:00+00:00,2.2135581970214844,,,,,,0.040493812412023544,1.9643722772598267,0.6901300549507141,
2009-03-12 00:00:00+00:00,2.2135581970214844,,,,,,0.04276163503527641,2.007157325744629,0.6846083998680115,
2009-03-13 00:00:00+00:00,2.2381532192230225,,,,,,0.04535327106714249,2.0648233890533447,0.7011718153953552,
2009-03-16 00:00:00+00:00,2.277505397796631,,,,,,0.04859257489442825,2.083425521850586,0.7066927552223206,
2009-03-17 00:00:00+00:00,2.3906426429748535,,,,,,0.04697275161743164,2.111328125,0.7287771105766296,
2009-03-18 00:00:00+00:00,2.4595084190368652,,,,,,0.04632510989904404,2.1206295490264893,0.7342979907989502,
2009-03-19 00:00:00+00:00,2.828434705734253,,,,,,0.04891674220561981,2.1671342849731445,0.8005503416061401,
2009-03-20 00:00:00+00:00,2.976006031036377,,,,,,0.04924056679010391,2.1671342849731445,0.8336770534515381,
2009-03-23 00:00:00+00:00,3.0989811420440674,,,,,,0.05053621530532837,2.250843048095703,0.9275345802307129,
2009-03-24 00:00:00+00:00,3.07438588142395,,,,,,0.04859257489442825,2.23224139213562,0.9772241115570068,
2009-03-25 00:00:00+00:00,3.049790859222412,,,,,,0.04956439137458801,2.325251579284668,0.9440979957580566,
2009-03-26 00:00:00+00:00,3.3449316024780273,,,,,,0.049888577312231064,2.362455368041992,0.9882659912109375,
2009-03-27 00:00:00+00:00,3.1727657318115234,,,,,,0.04956439137458801,2.293628454208374,0.9220137596130371,
2009-03-30 00:00:00+00:00,2.853030204772949,,,,,,0.047944579273462296,2.1392314434051514,0.8336770534515381,
2009-03-31 00:00:00+00:00,3.07438588142395,,,,,,0.04956439137458801,2.159693479537964,0.8723241686820984,
2009-04-01 00:00:00+00:00,3.0989811420440674,,,,,,0.05118422582745552,2.1764349937438965,0.8944084048271179,
2009-04-02 00:00:00+00:00,3.246551752090454,,,,,,0.05312786251306534,2.276886224746704,1.010350227355957,
2009-04-03 00:00:00+00:00,3.271146535873413,,,,,,0.05312786251306534,2.269444704055786,1.0379555225372314,
2009-04-06 00:00:00+00:00,3.271146535873413,,,,,,0.05280403792858124,2.306649923324585,1.0710816383361816,
2009-04-07 00:00:00+00:00,3.1727657318115234,,,,,,0.05053621530532837,2.276886224746704,1.0655606985092163,
2009-04-08 00:00:00+00:00,3.295741558074951,,,,,,0.05150804668664932,2.306649923324585,1.0931661128997803,
2009-04-09 00:00:00+00:00,3.4187169075012207,,,,,,0.05280403792858124,2.343853235244751,1.247754693031311,
2009-04-10 00:00:00+00:00,3.517097234725952,,,,,,0.05312786251306534,2.3810582160949707,1.3250495195388794,
2009-04-13 00:00:00+00:00,3.443311929702759,,,,,,0.05280403792858124,2.3512938022613525,1.2808809280395508,
2009-04-14 00:00:00+00:00,3.4187169075012207,,,,,,0.05248022824525833,2.360595226287842,1.23671293258667,
2009-04-15 00:00:00+00:00,3.3695266246795654,,,,,,0.05442385375499725,2.360595226287842,1.1704601049423218,
2009-04-16 00:00:00+00:00,3.5662877559661865,,,,,,0.058634985238313675,2.3903586864471436,1.33609139919281,
2009-04-17 00:00:00+00:00,3.492502212524414,,,,,,0.05571949854493141,2.3717565536499023,1.33609139919281,
2009-04-20 00:00:00+00:00,3.492502212524414,,,,,,0.05571949854493141,2.3717565536499023,1.33609139919281,
2009-04-21 00:00:00+00:00,3.221956491470337,,,,,,0.055395688861608505,2.3494338989257812,1.2587971687316895,
2009-04-22 00:00:00+00:00,3.271146535873413,,,,,,0.05571949854493141,2.418262004852295,1.2919234037399292,
2009-04-23 00:00:00+00:00,3.271146535873413,,,,,,0.05669133737683296,2.3996596336364746,1.2919234037399292,
2009-04-24 00:00:00+00:00,3.3695266246795654,,,,,,0.05766315385699272,2.5298731327056885,1.2919234037399292,
2009-04-27 00:00:00+00:00,3.467907428741455,,,,,,0.05928298830986023,2.5298731327056885,1.33609139919281,
2009-04-28 00:00:00+00:00,3.295741558074951,,,,,,0.05928298830986023,2.5298731327056885,1.2146285772323608,
2009-04-29 00:00:00+00:00,3.295741558074951,,,,,,0.05928298830986023,2.5298731327056885,1.2146285772323608,
2009-04-30 00:00:00+00:00,3.5662877559661865,,,,,,0.06057896837592125,2.779139757156372,1.2146285772323608,
2009-05-01 00:00:00+00:00,3.5662877559661865,,,,,,0.06057896837592125,2.779139757156372,1.2146285772323608,
2009-05-04 00:00:00+00:00,3.5908825397491455,,,,,,0.06057896837592125,2.7437965869903564,1.2146285772323608,
2009-05-05 00:00:00+00:00,3.615478277206421,,,,,,0.06090280041098595,2.974461793899536,1.1925443410873413,
2009-05-06 00:00:00+00:00,3.7138583660125732,,,,,,0.0615508034825325,2.9949238300323486,1.2146285772323608,
2009-05-07 00:00:00+00:00,3.7876434326171875,,,,,,0.0677059143781662,3.3111584186553955,1.23671293258667,
2009-05-08 00:00:00+00:00,4.230354309082031,,,,,,0.06511426717042923,3.2274491786956787,1.23671293258667,
2009-05-11 00:00:00+00:00,4.156569004058838,,,,,,0.06738174706697464,3.009805917739868,1.1925443410873413,
2009-05-12 00:00:00+00:00,4.033594131469727,,,,,,0.06673409044742584,2.90191388130188,1.14837646484375,
2009-05-13 00:00:00+00:00,3.5908825397491455,,,,,,0.06608609110116959,2.9037749767303467,1.1262922286987305,
2009-05-14 00:00:00+00:00,3.246551752090454,,,,,,0.0615508034825325,2.90191388130188,1.0269131660461426,
2009-05-15 00:00:00+00:00,3.3695266246795654,,,,,,0.06673409044742584,2.7884414196014404,1.0876450538635254,
2009-05-18 00:00:00+00:00,3.5662877559661865,,,,,,0.07191703468561172,2.808903932571411,1.0710816383361816,
2009-05-19 00:00:00+00:00,3.7138583660125732,,,,,,0.07450868934392929,2.9577202796936035,1.1042077541351318,
2009-05-20 00:00:00+00:00,3.7630486488342285,,,,,,0.07450868934392929,2.991203784942627,1.1152496337890625,
2009-05-21 00:00:00+00:00,3.5662877559661865,,,,,,0.07256504148244858,2.90749454498291,1.0821235179901123,
2009-05-22 00:00:00+00:00,3.64007306098938,,,,,,0.07450868934392929,2.920515775680542,1.1262922286987305,
2009-05-25 00:00:00+00:00,3.664668083190918,,,,,,0.07710033655166626,2.9223761558532715,1.1262922286987305,
2009-05-26 00:00:00+00:00,3.517097234725952,,,,,,0.07483284920454025,2.8256452083587646,1.0986870527267456,
2009-05-27 00:00:00+00:00,3.5908825397491455,,,,,,0.07450868934392929,2.8461077213287354,1.1262922286987305,
2009-05-28 00:00:00+00:00,3.689263343811035,,,,,,0.07548051327466965,2.8275060653686523,1.2035866975784302,
2009-05-29 00:00:00+00:00,3.7876434326171875,,,,,,0.07710033655166626,2.866569995880127,1.2698392868041992,
2009-06-01 00:00:00+00:00,3.910618543624878,,,,,,0.08293160796165466,2.948418378829956,1.2808809280395508,
2009-06-02 00:00:00+00:00,4.008999347686768,,,,,,0.08422727882862091,2.9670207500457764,1.2808809280395508,
2009-06-03 00:00:00+00:00,4.033594131469727,,,,,,0.08455143868923187,3.0302674770355225,1.2587971687316895,
2009-06-04 00:00:00+00:00,4.033594131469727,,,,,,0.08422727882862091,3.0079455375671387,1.2587971687316895,
2009-06-05 00:00:00+00:00,4.107379913330078,,,,,,0.08487527072429657,2.9763214588165283,1.2808809280395508,
2009-06-08 00:00:00+00:00,4.107379913330078,,,,,,0.08487527072429657,2.9763214588165283,1.2808809280395508,
2009-06-09 00:00:00+00:00,4.082785129547119,,,,,,0.08422727882862091,2.952138900756836,1.247754693031311,
2009-06-10 00:00:00+00:00,4.181164741516113,,,,,,0.08746691793203354,2.9763214588165283,1.2808809280395508,
2009-06-11 00:00:00+00:00,4.25494909286499,,,,,,0.0884387344121933,2.9856228828430176,1.33609139919281,
2009-06-12 00:00:00+00:00,4.25494909286499,,,,,,0.08649507910013199,2.974461793899536,1.347133994102478,
2009-06-15 00:00:00+00:00,4.131974697113037,,,,,,0.0826074481010437,2.90191388130188,1.2808809280395508,
2009-06-16 00:00:00+00:00,4.033594131469727,,,,,,0.07904398441314697,2.838667154312134,1.2698392868041992,
2009-06-17 00:00:00+00:00,3.910618543624878,,,,,,0.07515666633844376,2.7884414196014404,1.23671293258667,
2009-06-18 00:00:00+00:00,4.008999347686768,,,,,,0.07710033655166626,2.7810006141662598,1.2808809280395508,
2009-06-19 00:00:00+00:00,4.058189868927002,,,,,,0.07936815917491913,2.808903932571411,1.3140071630477905,
2009-06-22 00:00:00+00:00,4.008999347686768,,,,,,0.07450868934392929,2.790301561355591,1.23671293258667,
2009-06-23 00:00:00+00:00,3.9598090648651123,,,,,,0.07353687286376953,2.7810006141662598,1.2587971687316895,
2009-06-24 00:00:00+00:00,4.082785129547119,,,,,,0.07483284920454025,2.790301561355591,1.2698392868041992,
2009-06-25 00:00:00+00:00,4.008999347686768,,,,,,0.07353687286376953,2.697291851043701,1.23671293258667,
2009-06-26 00:00:00+00:00,4.082785129547119,,,,,,0.07515666633844376,2.697291851043701,1.2587971687316895,
2009-06-29 00:00:00+00:00,4.008999347686768,,,,,,0.07450868934392929,2.7028725147247314,1.247754693031311,
2009-06-30 00:00:00+00:00,4.008999347686768,,,,,,0.07677649706602097,2.732635259628296,1.2587971687316895,
2009-07-01 00:00:00+00:00,4.033594131469727,,,,,,0.07515666633844376,2.728914499282837,1.2808809280395508,
2009-07-02 00:00:00+00:00,4.033594131469727,,,,,,0.07548051327466965,2.808903932571411,1.2587971687316895,
2009-07-03 00:00:00+00:00,4.033594131469727,,,,,,0.0761285126209259,2.779139757156372,1.2808809280395508,
2009-07-06 00:00:00+00:00,4.008999347686768,,,,,,0.07450868934392929,2.701012372970581,1.2587971687316895,
2009-07-07 00:00:00+00:00,4.008999347686768,,,,,,0.07839632779359818,2.697291851043701,1.247754693031311,
2009-07-08 00:00:00+00:00,3.9598090648651123,,,,,,0.0761285126209259,2.6935713291168213,1.247754693031311,
2009-07-09 00:00:00+00:00,3.9844048023223877,,,,,,0.0761285126209259,2.697291851043701,1.2587971687316895,
2009-07-10 00:00:00+00:00,3.9844048023223877,,,,,,0.07450868934392929,2.67868971824646,1.1925443410873413,
2009-07-13 00:00:00+00:00,3.9598090648651123,,,,,,0.07353687286376953,2.697291851043701,1.1704601049423218,
2009-07-14 00:00:00+00:00,3.9844048023223877,,,,,,0.0738610327243805,2.7382166385650635,1.1704601049423218,
2009-07-15 00:00:00+00:00,4.033594131469727,,,,,,0.07774831354618073,2.7847213745117188,1.2035866975784302,
2009-07-16 00:00:00+00:00,4.058189868927002,,,,,,0.07807215303182602,2.790301561355591,1.2146285772323608,
2009-07-17 00:00:00+00:00,4.058189868927002,,,,,,0.07710033655166626,2.790301561355591,1.2146285772323608,
2009-07-20 00:00:00+00:00,4.205760478973389,,,,,,0.08066379278898239,2.8368070125579834,1.2919234037399292,
2009-07-21 00:00:00+00:00,4.353330612182617,,,,,,0.08390343189239502,2.8647100925445557,1.2808809280395508,
2009-07-22 00:00:00+00:00,4.304140567779541,,,,,,0.08001579344272614,2.857269287109375,1.3029652833938599,
2009-07-23 00:00:00+00:00,4.451710224151611,,,,,,0.08066379278898239,2.8405277729034424,1.3692176342010498,
2009-07-24 00:00:00+00:00,4.599280834197998,,,,,,0.08163562417030334,2.866569995880127,1.4575542211532593,
2009-07-27 00:00:00+00:00,4.796041965484619,,,,,,0.0826074481010437,2.8907525539398193,1.5679750442504883,
2009-07-28 00:00:00+00:00,4.845231533050537,,,,,,0.08066379278898239,2.862849473953247,1.5348488092422485,
2009-07-29 00:00:00+00:00,4.869827747344971,,,,,,0.07936815917491913,2.8907525539398193,1.4796384572982788,
2009-07-30 00:00:00+00:00,5.11577844619751,,,,,,0.0826074481010437,2.942838430404663,1.6452696323394775,
2009-07-31 00:00:00+00:00,4.968207836151123,,,,,,0.0819597989320755,2.978182077407837,1.590059518814087,
2009-08-03 00:00:00+00:00,5.164968490600586,,,,,,0.08455143868923187,3.069331407546997,1.623185396194458,
2009-08-04 00:00:00+00:00,5.2141594886779785,,,,,,0.08293160796165466,2.9763214588165283,1.590059518814087,
2009-08-05 00:00:00+00:00,5.2141594886779785,,,,,,0.08390343189239502,2.920515775680542,1.5569332838058472,
2009-08-06 00:00:00+00:00,5.460109233856201,,,,,,0.08422727882862091,2.9223761558532715,1.623185396194458,
2009-08-07 00:00:00+00:00,5.656869411468506,,,,,,0.08357959985733032,3.0153865814208984,1.623185396194458,
2009-08-10 00:00:00+00:00,5.706060409545898,,,,,,0.08552327007055283,2.9949238300323486,1.601101279258728,
2009-08-11 00:00:00+00:00,5.656869411468506,,,,,,0.08617091178894043,2.9930636882781982,1.5679750442504883,
2009-08-12 00:00:00+00:00,5.656869411468506,,,,,,0.08390343189239502,2.950279712677002,1.5569332838058472,
2009-08-13 00:00:00+00:00,5.804440975189209,,,,,,0.08519910275936127,2.9856228828430176,1.5790172815322876,
2009-08-14 00:00:00+00:00,5.804440975189209,,,,,,0.08681890368461609,2.983762741088867,1.5348488092422485,
2009-08-17 00:00:00+00:00,5.460109233856201,,,,,,0.08163562417030334,2.9391181468963623,1.4685966968536377,
2009-08-18 00:00:00+00:00,5.5092997550964355,,,,,,0.08325545489788055,2.9391181468963623,1.4796384572982788,
2009-08-19 00:00:00+00:00,5.460109233856201,,,,,,0.08163562417030334,2.831226110458374,1.4354705810546875,
2009-08-20 00:00:00+00:00,5.706060409545898,,,,,,0.08422727882862091,2.9391181468963623,1.4906809329986572,
2009-08-21 00:00:00+00:00,5.902821063995361,,,,,,0.08487527072429657,3.013526678085327,1.5569332838058472,
2009-08-24 00:00:00+00:00,6.099581718444824,,,,,,0.08714310824871063,3.032127857208252,1.6783958673477173,
2009-08-25 00:00:00+00:00,6.197962284088135,,,,,,0.0881149023771286,2.9949238300323486,1.7225645780563354,
2009-08-26 00:00:00+00:00,6.3947224617004395,,,,,,0.08617091178894043,2.940978527069092,1.7777749300003052,
2009-08-27 00:00:00+00:00,6.296341896057129,,,,,,0.08649507910013199,2.991203784942627,1.7777749300003052,
2009-08-28 00:00:00+00:00,6.296341896057129,,,,,,0.08422727882862091,2.974461793899536,1.7556908130645752,
2009-08-31 00:00:00+00:00,6.1487717628479,,,,,,0.0819597989320755,2.9577202796936035,1.7225645780563354,
2009-09-01 00:00:00+00:00,5.902821063995361,,,,,,0.08325545489788055,2.920515775680542,1.711522102355957,
2009-09-02 00:00:00+00:00,5.6076788902282715,,,,,,0.07872013747692108,2.808903932571411,1.7004802227020264,
2009-09-03 00:00:00+00:00,5.755250453948975,,,,,,0.08001579344272614,2.7921619415283203,1.7004802227020264,
2009-09-04 00:00:00+00:00,5.952012062072754,,,,,,0.0826074481010437,2.8107643127441406,1.7446483373641968,
2009-09-07 00:00:00+00:00,6.296341896057129,,,,,,0.08649507910013199,2.8647100925445557,1.7777749300003052,
2009-09-08 00:00:00+00:00,6.345531463623047,,,,,,0.08649507910013199,2.8647100925445557,1.7667326927185059,
2009-09-09 00:00:00+00:00,6.197962284088135,,,,,,0.08649507910013199,2.950279712677002,1.7667326927185059,
2009-09-10 00:00:00+00:00,6.247151851654053,,,,,,0.08552327007055283,2.937257766723633,1.7556908130645752,
2009-09-11 00:00:00+00:00,6.296341896057129,,,,,,0.08422727882862091,2.974461793899536,1.7336064577102661,
2009-09-14 00:00:00+00:00,6.099581718444824,,,,,,0.082283616065979,2.9577202796936035,1.7336064577102661,
2009-09-15 00:00:00+00:00,6.296341896057129,,,,,,0.08552327007055283,2.9577202796936035,1.7777749300003052,
2009-09-16 00:00:00+00:00,6.345531463623047,,,,,,0.08649507910013199,2.974461793899536,1.7777749300003052,
2009-09-17 00:00:00+00:00,6.296341896057129,,,,,,0.08487527072429657,2.9763214588165283,1.7777749300003052,
2009-09-18 00:00:00+00:00,6.197962284088135,,,,,,0.08487527072429657,2.987483263015747,1.7446483373641968,
2009-09-21 00:00:00+00:00,6.099581718444824,,,,,,0.08293160796165466,2.9856228828430176,1.7446483373641968,
2009-09-22 00:00:00+00:00,6.296341896057129,,,,,,0.08584708720445633,3.013526678085327,1.7667326927185059,
2009-09-23 00:00:00+00:00,6.345531463623047,,,,,,0.08681890368461609,3.069331407546997,1.7667326927185059,
2009-09-24 00:00:00+00:00,6.296341896057129,,,,,,0.08455143868923187,3.102815628051758,1.7446483373641968,
2009-09-25 00:00:00+00:00,6.1487717628479,,,,,,0.08584708720445633,3.032127857208252,1.7556908130645752,
2009-09-28 00:00:00+00:00,6.197962284088135,,,,,,0.08422727882862091,3.013526678085327,1.7777749300003052,
2009-09-29 00:00:00+00:00,6.197962284088135,,,,,,0.08584708720445633,2.974461793899536,1.7446483373641968,
2009-09-30 00:00:00+00:00,6.1487717628479,,,,,,0.08584708720445633,2.987483263015747,1.7667326927185059,
2009-10-01 00:00:00+00:00,6.001199722290039,,,,,,0.08357959985733032,2.920515775680542,1.7556908130645752,
2009-10-02 00:00:00+00:00,5.656869411468506,,,,,,0.07969196885824203,2.808903932571411,1.7225645780563354,
2009-10-05 00:00:00+00:00,5.755250453948975,,,,,,0.08098797500133514,2.8461077213287354,1.7336064577102661,
2009-10-06 00:00:00+00:00,5.902821063995361,,,,,,0.08487527072429657,2.90191388130188,1.7446483373641968,
2009-10-07 00:00:00+00:00,6.099581718444824,,,,,,0.08746691793203354,2.9037749767303467,1.8109012842178345,
2009-10-08 00:00:00+00:00,6.001199722290039,,,,,,0.08422727882862091,2.920515775680542,1.7556908130645752,
2009-10-09 00:00:00+00:00,6.050392150878906,,,,,,0.08325545489788055,2.90191388130188,1.7777749300003052,
2009-10-12 00:00:00+00:00,6.197962284088135,,,,,,0.08455143868923187,2.8647100925445557,1.7888168096542358,
2009-10-13 00:00:00+00:00,6.1487717628479,,,,,,0.08455143868923187,2.8647100925445557,1.7888168096542358,
2009-10-14 00:00:00+00:00,6.345531463623047,,,,,,0.0884387344121933,2.9279565811157227,1.8881959915161133,
2009-10-15 00:00:00+00:00,6.3947224617004395,,,,,,0.08973437547683716,2.9391181468963623,1.8771532773971558,
2009-10-16 00:00:00+00:00,6.247151851654053,,,,,,0.0884387344121933,2.920515775680542,1.8661116361618042,
2009-10-19 00:00:00+00:00,6.345531463623047,,,,,,0.09232602268457413,2.948418378829956,1.9434056282043457,
2009-10-20 00:00:00+00:00,6.345531463623047,,,,,,0.09232602268457413,2.929816722869873,1.9986158609390259,
2009-10-21 00:00:00+00:00,6.345531463623047,,,,,,0.09070654213428497,2.90191388130188,1.9875744581222534,
2009-10-22 00:00:00+00:00,6.345531463623047,,,,,,0.09103036671876907,2.8907525539398193,1.9765326976776123,
2009-10-23 00:00:00+00:00,6.3947224617004395,,,,,,0.094593845307827,2.9112155437469482,1.9875744581222534,
2009-10-26 00:00:00+00:00,6.3947224617004395,,,,,,0.09200220555067062,2.872150421142578,1.9875744581222534,
2009-10-27 00:00:00+00:00,6.099581718444824,,,,,,0.08908674865961075,2.8163442611694336,1.9875744581222534,
2009-10-28 00:00:00+00:00,5.755250453948975,,,,,,0.08584708720445633,2.751237392425537,1.9434056282043457,
2009-10-29 00:00:00+00:00,6.050392150878906,,,,,,0.08649507910013199,2.8200650215148926,1.921322226524353,
2009-10-30 00:00:00+00:00,6.099581718444824,,,,,,0.08422727882862091,2.790301561355591,1.9544482231140137,
2009-11-02 00:00:00+00:00,6.197962284088135,,,,,,0.08325545489788055,2.7530977725982666,1.9986158609390259,
2009-11-03 00:00:00+00:00,6.099581718444824,,,,,,0.08098797500133514,2.697291851043701,1.9765326976776123,
2009-11-04 00:00:00+00:00,6.197962284088135,,,,,,0.0819597989320755,2.7158939838409424,2.020700454711914,
2009-11-05 00:00:00+00:00,6.247151851654053,,,,,,0.08131178468465805,2.7530977725982666,2.0648691654205322,
2009-11-06 00:00:00+00:00,6.197962284088135,,,,,,0.07969196885824203,2.779139757156372,2.075911045074463,
2009-11-09 00:00:00+00:00,6.3947224617004395,,,,,,0.08098797500133514,2.7847213745117188,2.208416223526001,
2009-11-10 00:00:00+00:00,6.3947224617004395,,,,,,0.08325545489788055,2.8070437908172607,2.252584457397461,
2009-11-11 00:00:00+00:00,6.78824520111084,,,,,,0.08487527072429657,2.862849473953247,2.285710334777832,
2009-11-12 00:00:00+00:00,6.739053249359131,,,,,,0.08519910275936127,2.8702902793884277,2.2746684551239014,
2009-11-13 00:00:00+00:00,6.78824520111084,,,,,,0.08455143868923187,2.8777313232421875,2.3188374042510986,
2009-11-16 00:00:00+00:00,6.739053249359131,,,,,,0.08552327007055283,2.8777313232421875,2.3409206867218018,
2009-11-17 00:00:00+00:00,6.6406731605529785,,,,,,0.08422727882862091,2.8479676246643066,2.3188374042510986,
2009-11-18 00:00:00+00:00,6.739053249359131,,,,,,0.08422727882862091,2.8740108013153076,2.3519630432128906,
2009-11-19 00:00:00+00:00,6.689863204956055,,,,,,0.08390343189239502,2.8647100925445557,2.3519630432128906,
2009-11-20 00:00:00+00:00,6.739053249359131,,,,,,0.08390343189239502,2.920515775680542,2.3409206867218018,
2009-11-23 00:00:00+00:00,6.93581485748291,,,,,,0.08552327007055283,2.948418378829956,2.3740463256835938,
2009-11-24 00:00:00+00:00,6.985004425048828,,,,,,0.08519910275936127,3.013526678085327,2.4292571544647217,
2009-11-25 00:00:00+00:00,6.93581485748291,,,,,,0.08487527072429657,2.9949238300323486,2.462383985519409,
2009-11-26 00:00:00+00:00,6.6406731605529785,,,,,,0.08422727882862091,2.9670207500457764,2.4292571544647217,
2009-11-27 00:00:00+00:00,6.6406731605529785,,,,,,0.08325545489788055,2.9577202796936035,2.4402997493743896,
