Date,ELCO.TA,ICL.TA,NICE.TA,ORL.TA,PTNR.TA,TEVA.TA
2006-08-27 00:00:00+00:00,4109.25927734375,824.451904296875,11036.9873046875,,2433.53271484375,12863.0107421875
2006-08-28 00:00:00+00:00,4104.50830078125,820.139404296875,10997.53515625,,2447.237548828125,12821.51171875
2006-08-29 00:00:00+00:00,4087.8818359375,823.667724609375,10997.53515625,,2430.553466796875,12647.2412109375
2006-08-30 00:00:00+00:00,4085.505615234375,818.178955078125,10948.2197265625,,2415.65625,12605.748046875
2006-08-31 00:00:00+00:00,4118.76025390625,817.7867431640625,10810.134765625,,2425.1904296875,12597.4501953125
2006-09-03 00:00:00+00:00,4125.09375,817.7867431640625,10849.5859375,,2410.889404296875,12713.62890625
2006-09-04 00:00:00+00:00,4070.46337890625,807.593994140625,10839.72265625,,2447.237548828125,12622.3466796875
2006-09-05 00:00:00+00:00,4053.835693359375,800.6411743164062,10691.7705078125,,2415.060546875,12638.9384765625
2006-09-06 00:00:00+00:00,3998.412109375,795.0701904296875,10474.7822265625,,2414.465087890625,12672.138671875
2006-09-07 00:00:00+00:00,3903.399658203125,797.4576416015625,10553.6884765625,,2402.54736328125,12555.9560546875
2006-09-10 00:00:00+00:00,3885.980712890625,797.4576416015625,10731.2265625,,2432.3408203125,12489.5615234375
